database_id,scale_factor,query_id,start,shuffled_mb,cpu_time,data_scanned
8,7,21,2380126,0.402,4716,915.321
3,1,2,2380462,0.135,87,0.507
2,1,4,2381561,0.0,245,16.198
8,7,22,2381608,14.383,530,151.556
3,1,9,2381713,1.194,507,45.703
13,31,18,2382859,0.174,29680,7246.48
8,7,17,2384185,0.236,1186,2.432
15,59,6,2384790,0.0,540,231.25
3,1,18,2385411,0.006,957,233.757
3,1,19,2385460,2.46,112,8.701
8,7,13,2386665,126.878,9404,337.005
10,13,13,2386994,235.63,17464,625.866
8,7,21,2388476,0.402,4716,915.321
9,10,1,2388738,0.001,7963,3046.469
15,59,9,2389433,70.471,29920,2696.462
16,85,18,2389486,0.479,101256,19869.88
8,7,4,2390350,0.0,1712,113.389
5,3,2,2390562,0.406,261,1.522
18,202,5,2391362,175.495,152603,32364.454
8,7,5,2391567,7.471,1652,209.123
8,7,18,2392402,0.039,6702,1636.302
8,7,10,2393303,75.715,2106,308.554
3,1,14,2394087,1.713,24,12.765
8,7,3,2394216,1.602,1590,914.741
5,3,20,2394266,2.424,126,8.13
19,356,20,2395709,499.0,98900,15789.0
8,7,19,2395986,17.222,785,60.906
5,3,17,2396785,0.101,508,1.042
8,7,20,2397310,5.657,293,18.97
3,1,20,2397469,0.808,42,2.71
8,7,18,2397704,0.039,6702,1636.302
8,7,2,2401633,0.948,608,3.55
15,59,17,2402458,1.991,10000,20.498
8,7,8,2404043,2.201,2492,107.62
8,7,5,2405257,7.471,1652,209.123
5,3,16,2405584,24.172,391,69.425
1,1,6,2409424,0.0,9,3.919
8,7,20,2411529,5.657,293,18.97
5,3,9,2411876,3.583,1521,137.108
8,7,5,2412422,7.471,1652,209.123
11,17,12,2413240,0.0,632,72.473
3,1,10,2414361,10.816,301,44.079
3,1,5,2414864,1.067,236,29.875
3,1,15,2415029,5.889,43,13.678
19,356,2,2415700,48.341,35924,251.916
8,7,15,2417105,41.224,298,95.747
5,3,16,2417366,24.172,391,69.425
8,7,11,2417392,11.395,207,159.622
3,1,17,2418258,0.034,169,0.347
8,7,6,2418516,0.0,64,27.436
8,7,17,2419764,0.236,1186,2.432
8,7,21,2420534,0.402,4716,915.321
3,1,5,2421142,1.067,236,29.875
8,7,14,2421234,11.989,170,89.356
8,7,5,2421395,7.471,1652,209.123
3,1,6,2421468,0.0,9,3.919
8,7,3,2421771,1.602,1590,914.741
8,7,13,2425230,126.878,9404,337.005
8,7,11,2425593,11.395,207,159.622
8,7,11,2425649,11.395,207,159.622
15,59,9,2425732,70.471,29920,2696.462
8,7,5,2425852,7.471,1652,209.123
1,1,6,2425900,0.0,9,3.919
8,7,10,2426364,75.715,2106,308.554
2,1,12,2426709,0.0,37,4.263
8,7,11,2428021,11.395,207,159.622
18,202,5,2428622,175.495,152603,32364.454
8,7,2,2429383,0.948,608,3.55
8,7,14,2429836,11.989,170,89.356
13,31,20,2432436,25.053,1298,84.011
16,85,20,2432459,69.442,11890,2247.486
8,7,13,2432839,126.878,9404,337.005
8,7,9,2434687,8.361,3550,319.919
8,7,13,2434930,126.878,9404,337.005
8,7,2,2436762,0.948,608,3.55
8,7,5,2437038,7.471,1652,209.123
8,7,12,2437143,0.0,260,29.842
3,1,10,2438775,10.816,301,44.079
8,7,2,2441371,0.948,608,3.55
3,1,20,2442158,0.808,42,2.71
5,3,13,2442619,54.376,4030,144.431
3,1,16,2442873,8.057,130,23.142
8,7,15,2442964,41.224,298,95.747
8,7,22,2443109,14.383,530,151.556
8,7,3,2444040,1.602,1590,914.741
9,10,1,2444094,0.001,7963,3046.469
8,7,8,2444736,2.201,2492,107.62
13,31,3,2444975,7.094,7041,4050.997
8,7,15,2445862,41.224,298,95.747
13,31,2,2446850,4.2,2692,15.723
16,85,13,2448258,1540.651,122848,4092.187
2,1,21,2448916,0.057,674,130.76
8,7,5,2449864,7.471,1652,209.123
8,7,20,2449875,5.657,293,18.97
3,1,7,2449943,0.572,144,38.813
8,7,21,2450206,0.402,4716,915.321
8,7,11,2450235,11.395,207,159.622
8,7,10,2450308,75.715,2106,308.554
5,3,11,2452318,4.884,89,68.41
15,59,19,2453942,145.156,6620,513.352
3,1,12,2453955,0.0,37,4.263
13,31,13,2454722,561.887,41645,1492.451
8,7,22,2454755,14.383,530,151.556
8,7,4,2455368,0.0,1712,113.389
19,356,1,2455376,0.003,321465,106453.553
8,7,18,2456613,0.039,6702,1636.302
8,7,14,2457438,11.989,170,89.356
8,7,7,2460199,4.006,1004,271.691
8,7,21,2460530,0.402,4716,915.321
8,7,16,2461193,56.402,911,161.991
15,59,2,2462321,7.994,5124,29.924
11,17,16,2462572,136.977,2213,393.406
5,3,5,2463875,3.202,708,89.624
3,1,13,2464802,18.125,1343,48.144
8,7,3,2464855,1.602,1590,914.741
3,1,4,2465487,0.0,245,16.198
8,7,19,2466397,17.222,785,60.906
13,31,15,2466604,182.565,1320,424.021
5,3,12,2467001,0.0,112,12.789
8,7,18,2467296,0.039,6702,1636.302
1,1,12,2468373,0.0,37,4.263
8,7,16,2469548,56.402,911,161.991
5,3,14,2469902,5.138,73,38.296
18,202,12,2470169,0.0,129388,4920.314
15,59,19,2470648,145.156,6620,513.352
15,59,20,2472000,47.681,2470,159.892
3,1,15,2474763,5.889,43,13.678
3,1,17,2476045,0.034,169,0.347
8,7,18,2476330,0.039,6702,1636.302
3,1,10,2476980,10.816,301,44.079
5,3,15,2477726,17.668,128,41.034
3,1,12,2480250,0.0,37,4.263
5,3,13,2480920,54.376,4030,144.431
3,1,1,2483500,0.0,796,304.647
8,7,2,2485196,0.948,608,3.55
15,59,22,2485421,121.228,4467,1277.399
8,7,22,2485960,14.383,530,151.556
3,1,14,2485990,1.713,24,12.765
8,7,5,2487505,7.471,1652,209.123
5,3,13,2487574,54.376,4030,144.431
8,7,19,2487577,17.222,785,60.906
2,1,14,2487902,1.713,24,12.765
18,202,19,2487998,496.959,66380,1834.578
3,1,4,2488019,0.0,245,16.198
8,7,9,2488406,8.361,3550,319.919
19,356,20,2488488,499.0,98900,15789.0
8,7,1,2488972,0.0,5574,2132.529
8,7,18,2489483,0.039,6702,1636.302
5,3,18,2490574,0.017,2872,701.272
3,1,6,2491244,0.0,9,3.919
3,1,10,2492543,10.816,301,44.079
8,7,16,2492570,56.402,911,161.991
16,85,15,2492648,336.13,5553,996.234
3,1,5,2494915,1.067,236,29.875
3,1,6,2495461,0.0,9,3.919
5,3,1,2496173,0.0,2389,913.941
8,7,15,2497360,41.224,298,95.747
8,7,6,2498382,0.0,64,27.436
8,7,11,2499877,11.395,207,159.622
5,3,21,2500199,0.172,2021,392.28
8,7,15,2501342,41.224,298,95.747
3,1,12,2501953,0.0,37,4.263
13,31,1,2502825,0.002,24684,9444.055
3,1,20,2502864,0.808,42,2.71
8,7,14,2503398,11.989,170,89.356
8,7,12,2504252,0.0,260,29.842
13,31,9,2504348,37.027,15721,1416.785
8,7,21,2505309,0.402,4716,915.321
3,1,12,2506091,0.0,37,4.263
8,7,6,2507695,0.0,64,27.436
8,7,22,2507839,14.383,530,151.556
8,7,18,2507924,0.039,6702,1636.302
15,59,18,2507989,0.331,56487,13791.687
8,7,9,2510017,8.361,3550,319.919
8,7,14,2512312,11.989,170,89.356
8,7,19,2512957,17.222,785,60.906
8,7,3,2512976,1.602,1590,914.741
8,7,12,2513129,0.0,260,29.842
3,1,1,2514303,0.0,796,304.647
8,7,19,2514460,17.222,785,60.906
8,7,9,2516055,8.361,3550,319.919
1,1,14,2516636,1.713,24,12.765
8,7,10,2516736,75.715,2106,308.554
8,7,10,2517655,75.715,2106,308.554
8,7,8,2519539,2.201,2492,107.62
8,7,19,2519632,17.222,785,60.906
0,1,10,2520013,10.816,301,44.079
13,31,13,2521040,561.887,41645,1492.451
15,59,18,2521414,0.331,56487,13791.687
8,7,17,2522043,0.236,1186,2.432
19,356,1,2522272,0.003,321465,106453.553
8,7,1,2522373,0.0,5574,2132.529
8,7,16,2522748,56.402,911,161.991
1,1,20,2523086,0.808,42,2.71
8,7,8,2523487,2.201,2492,107.62
2,1,16,2523886,8.057,130,23.142
8,7,10,2524324,75.715,2106,308.554
5,3,21,2524437,0.172,2021,392.28
8,7,11,2524896,11.395,207,159.622
10,13,10,2527726,140.613,3911,573.028
5,3,4,2527804,0.0,734,48.595
8,7,15,2528006,41.224,298,95.747
5,3,20,2528444,2.424,126,8.13
8,7,17,2531582,0.236,1186,2.432
8,7,6,2532125,0.0,64,27.436
5,3,14,2532595,5.138,73,38.296
3,1,12,2534292,0.0,37,4.263
8,7,20,2534522,5.657,293,18.97
8,7,6,2535046,0.0,64,27.436
8,7,8,2535076,2.201,2492,107.62
8,7,6,2536999,0.0,64,27.436
8,7,5,2537313,7.471,1652,209.123
8,7,8,2537397,2.201,2492,107.62
8,7,5,2538100,7.471,1652,209.123
9,10,18,2539333,0.056,9574,2337.574
5,3,20,2539667,2.424,126,8.13
16,85,2,2539841,11.51,9360,47.184
8,7,8,2539872,2.201,2492,107.62
3,1,20,2540693,0.808,42,2.71
5,3,7,2543264,1.717,431,116.439
8,7,1,2543321,0.0,5574,2132.529
8,7,7,2545190,4.006,1004,271.691
8,7,19,2545515,17.222,785,60.906
5,3,8,2546836,0.943,1068,46.123
8,7,14,2548521,11.989,170,89.356
5,3,12,2549049,0.0,112,12.789
8,7,12,2549256,0.0,260,29.842
8,7,14,2550713,11.989,170,89.356
3,1,5,2551126,1.067,236,29.875
13,31,21,2552324,1.782,20886,4053.564
11,17,7,2552807,9.73,2441,659.822
18,202,15,2553837,876.12,21465,2452.877
8,7,8,2554602,2.201,2492,107.62
1,1,9,2556312,1.194,507,45.703
9,10,12,2556568,0.0,372,42.631
8,7,17,2559398,0.236,1186,2.432
8,7,5,2559513,7.471,1652,209.123
3,1,4,2559703,0.0,245,16.198
8,7,7,2560333,4.006,1004,271.691
8,7,8,2560803,2.201,2492,107.62
8,7,3,2561771,1.602,1590,914.741
8,7,5,2562289,7.471,1652,209.123
8,7,5,2563215,7.471,1652,209.123
0,1,2,2563755,0.135,87,0.507
8,7,16,2563920,56.402,911,161.991
8,7,5,2564379,7.471,1652,209.123
8,7,20,2567081,5.657,293,18.97
16,85,16,2567302,682.043,16420,1962.735
5,3,12,2567570,0.0,112,12.789
8,7,22,2567999,14.383,530,151.556
8,7,16,2568168,56.402,911,161.991
8,7,20,2568665,5.657,293,18.97
8,7,1,2569620,0.0,5574,2132.529
8,7,20,2569924,5.657,293,18.97
8,7,20,2570241,5.657,293,18.97
2,1,12,2570335,0.0,37,4.263
3,1,15,2571700,5.889,43,13.678
11,17,7,2572276,9.73,2441,659.822
3,1,9,2572461,1.194,507,45.703
15,59,21,2572479,3.392,39750,7714.847
3,1,21,2572725,0.057,674,130.76
5,3,20,2574670,2.424,126,8.13
8,7,6,2575175,0.0,64,27.436
19,356,9,2575491,424.759,467315,92989.342
8,7,6,2575529,0.0,64,27.436
8,7,1,2576967,0.0,5574,2132.529
8,7,3,2577158,1.602,1590,914.741
19,356,11,2577287,443.837,29853,6479.076
3,1,2,2577939,0.135,87,0.507
5,3,9,2578056,3.583,1521,137.108
8,7,3,2578490,1.602,1590,914.741
8,7,12,2580821,0.0,260,29.842
13,31,10,2584305,335.308,9326,1366.452
15,59,15,2586159,347.462,2513,807.007
8,7,22,2586879,14.383,530,151.556
5,3,18,2589053,0.017,2872,701.272
8,7,20,2589252,5.657,293,18.97
15,59,14,2589429,101.051,1430,753.146
13,31,19,2589467,76.268,3478,269.727
13,31,2,2589474,4.2,2692,15.723
8,7,5,2592569,7.471,1652,209.123
8,7,19,2592758,17.222,785,60.906
5,3,7,2593514,1.717,431,116.439
3,1,20,2593657,0.808,42,2.71
11,17,10,2593752,183.878,5114,749.344
5,3,3,2593761,0.687,681,392.032
3,1,10,2594795,10.816,301,44.079
8,7,16,2595205,56.402,911,161.991
3,1,19,2596370,2.46,112,8.701
8,7,1,2596443,0.0,5574,2132.529
8,7,5,2596703,7.471,1652,209.123
8,7,21,2596865,0.402,4716,915.321
8,7,7,2597008,4.006,1004,271.691
8,7,17,2597122,0.236,1186,2.432
8,7,2,2597366,0.948,608,3.55
8,7,1,2597407,0.0,5574,2132.529
5,3,1,2597694,0.0,2389,913.941
3,1,22,2597781,2.055,76,21.651
8,7,3,2597800,1.602,1590,914.741
8,7,8,2597888,2.201,2492,107.62
8,7,20,2597911,5.657,293,18.97
1,1,14,2597961,1.713,24,12.765
8,7,5,2598346,7.471,1652,209.123
8,7,8,2598993,2.201,2492,107.62
8,7,2,2599192,0.948,608,3.55
8,7,1,2599424,0.0,5574,2132.529
3,1,20,2600813,0.808,42,2.71
8,7,3,2600969,1.602,1590,914.741
3,1,20,2601032,0.808,42,2.71
19,356,12,2601075,0.0,226604,12891.307
0,1,4,2601134,0.0,245,16.198
8,7,4,2601207,0.0,1712,113.389
3,1,14,2601850,1.713,24,12.765
3,1,11,2602549,1.628,30,22.803
8,7,13,2603136,126.878,9404,337.005
8,7,2,2603477,0.948,608,3.55
5,3,11,2604984,4.884,89,68.41
8,7,19,2605962,17.222,785,60.906
8,7,8,2606076,2.201,2492,107.62
8,7,16,2606172,56.402,911,161.991
8,7,7,2607311,4.006,1004,271.691
8,7,12,2607803,0.0,260,29.842
8,7,22,2608037,14.383,530,151.556
8,7,21,2608229,0.402,4716,915.321
8,7,20,2608620,5.657,293,18.97
13,31,3,2608908,7.094,7041,4050.997
5,3,12,2608963,0.0,112,12.789
8,7,19,2609035,17.222,785,60.906
8,7,6,2609520,0.0,64,27.436
5,3,15,2609525,17.668,128,41.034
8,7,3,2609687,1.602,1590,914.741
3,1,7,2609993,0.572,144,38.813
8,7,15,2610027,41.224,298,95.747
8,7,3,2610590,1.602,1590,914.741
8,7,17,2611046,0.236,1186,2.432
8,7,11,2612004,11.395,207,159.622
8,7,6,2612178,0.0,64,27.436
8,7,19,2612880,17.222,785,60.906
8,7,18,2613022,0.039,6702,1636.302
2,1,19,2613207,2.46,112,8.701
16,85,5,2613548,81.726,25415,3573.429
8,7,1,2613722,0.0,5574,2132.529
8,7,16,2614595,56.402,911,161.991
8,7,8,2614664,2.201,2492,107.62
8,7,14,2614814,11.989,170,89.356
3,1,11,2616587,1.628,30,22.803
0,1,11,2617088,1.628,30,22.803
3,1,5,2617168,1.067,236,29.875
8,7,5,2617558,7.471,1652,209.123
3,1,22,2618026,2.055,76,21.651
8,7,8,2618748,2.201,2492,107.62
3,1,6,2619520,0.0,9,3.919
8,7,18,2619837,0.039,6702,1636.302
8,7,3,2619862,1.602,1590,914.741
8,7,12,2621626,0.0,260,29.842
3,1,4,2621849,0.0,245,16.198
8,7,21,2625740,0.402,4716,915.321
13,31,11,2628449,50.464,918,706.899
8,7,11,2628577,11.395,207,159.622
15,59,9,2628808,70.471,29920,2696.462
6,4,20,2629567,3.233,167,10.84
6,4,18,2630023,0.022,3830,935.03
6,4,22,2630067,8.219,303,86.603
8,7,18,2630456,0.039,6702,1636.302
8,7,19,2630495,17.222,785,60.906
11,17,21,2630643,0.977,11453,2222.922
8,7,14,2630648,11.989,170,89.356
3,1,22,2630865,2.055,76,21.651
6,4,19,2630942,9.841,449,34.804
6,4,15,2631086,23.557,170,54.712
15,59,16,2632291,475.391,7680,1365.351
8,7,15,2632301,41.224,298,95.747
3,1,17,2632480,0.034,169,0.347
8,7,9,2632677,8.361,3550,319.919
1,1,20,2632791,0.808,42,2.71
3,1,16,2632955,8.057,130,23.142
6,4,12,2633427,0.0,149,17.052
3,1,11,2633569,1.628,30,22.803
3,1,20,2635202,0.808,42,2.71
6,4,18,2635234,0.022,3830,935.03
8,7,15,2635827,41.224,298,95.747
19,356,9,2636288,424.759,467315,92989.342
6,4,7,2637003,2.289,574,155.252
8,7,11,2637083,11.395,207,159.622
8,7,21,2637144,0.402,4716,915.321
5,3,7,2637219,1.717,431,116.439
8,7,9,2637990,8.361,3550,319.919
5,3,17,2638480,0.101,508,1.042
8,7,6,2638500,0.0,64,27.436
8,7,6,2638839,0.0,64,27.436
8,7,18,2639560,0.039,6702,1636.302
8,7,1,2639881,0.0,5574,2132.529
3,1,21,2640540,0.057,674,130.76
5,3,18,2640977,0.017,2872,701.272
3,1,9,2641180,1.194,507,45.703
13,31,20,2641575,25.053,1298,84.011
8,7,14,2642104,11.989,170,89.356
6,4,17,2642154,0.135,678,1.39
15,59,1,2642271,0.003,46980,17974.17
13,31,14,2643119,53.095,751,395.721
8,7,20,2643224,5.657,293,18.97
16,85,12,2643470,0.0,8850,357.007
8,7,13,2643826,126.878,9404,337.005
8,7,8,2644129,2.201,2492,107.62
8,7,12,2644241,0.0,260,29.842
6,4,5,2644456,4.269,944,119.499
5,3,11,2644487,4.884,89,68.41
6,4,17,2644847,0.135,678,1.39
8,7,8,2644924,2.201,2492,107.62
6,4,22,2645065,8.219,303,86.603
3,1,14,2645339,1.713,24,12.765
8,7,18,2645423,0.039,6702,1636.302
8,7,1,2645757,0.0,5574,2132.529
8,7,10,2646438,75.715,2106,308.554
8,7,8,2647284,2.201,2492,107.62
8,7,2,2647505,0.948,608,3.55
13,31,13,2648828,561.887,41645,1492.451
3,1,4,2649114,0.0,245,16.198
3,1,7,2649443,0.572,144,38.813
8,7,12,2649804,0.0,260,29.842
5,3,3,2649864,0.687,681,392.032
8,7,19,2649896,17.222,785,60.906
8,7,5,2649913,7.471,1652,209.123
8,7,5,2650524,7.471,1652,209.123
2,1,16,2651214,8.057,130,23.142
6,4,14,2651663,6.851,97,51.061
5,3,8,2652997,0.943,1068,46.123
3,1,17,2653595,0.034,169,0.347
8,7,22,2653750,14.383,530,151.556
8,7,4,2654083,0.0,1712,113.389
6,4,10,2654416,43.265,1203,176.316
6,4,21,2654904,0.23,2695,523.04
3,1,20,2656484,0.808,42,2.71
5,3,20,2657238,2.424,126,8.13
6,4,15,2657292,23.557,170,54.712
6,4,3,2657843,0.915,908,522.709
6,4,17,2659115,0.135,678,1.39
6,4,22,2660068,8.219,303,86.603
6,4,20,2660445,3.233,167,10.84
3,1,16,2663253,8.057,130,23.142
3,1,16,2664176,8.057,130,23.142
8,7,11,2665016,11.395,207,159.622
8,7,8,2665142,2.201,2492,107.62
6,4,16,2665356,32.23,521,92.566
3,1,2,2665665,0.135,87,0.507
15,59,17,2665791,1.991,10000,20.498
15,59,9,2665876,70.471,29920,2696.462
19,356,7,2666418,203.582,177665,25941.873
8,7,12,2666576,0.0,260,29.842
3,1,4,2666625,0.0,245,16.198
11,17,3,2666925,3.89,3861,2221.514
8,7,19,2667542,17.222,785,60.906
8,7,5,2667858,7.471,1652,209.123
3,1,16,2667875,8.057,130,23.142
8,7,19,2668026,17.222,785,60.906
8,7,3,2668683,1.602,1590,914.741
8,7,19,2668739,17.222,785,60.906
13,31,12,2669362,0.0,1153,132.156
8,7,1,2669737,0.0,5574,2132.529
8,7,1,2670048,0.0,5574,2132.529
8,7,18,2670615,0.039,6702,1636.302
8,7,16,2671155,56.402,911,161.991
3,1,20,2671627,0.808,42,2.71
8,7,11,2671852,11.395,207,159.622
8,7,15,2671894,41.224,298,95.747
8,7,18,2672394,0.039,6702,1636.302
8,7,11,2672862,11.395,207,159.622
3,1,10,2672942,10.816,301,44.079
8,7,7,2673782,4.006,1004,271.691
8,7,3,2674728,1.602,1590,914.741
8,7,16,2674791,56.402,911,161.991
5,3,1,2675145,0.0,2389,913.941
8,7,1,2675247,0.0,5574,2132.529
8,7,7,2675532,4.006,1004,271.691
8,7,21,2676624,0.402,4716,915.321
8,7,20,2676657,5.657,293,18.97
1,1,2,2676694,0.135,87,0.507
8,7,16,2677106,56.402,911,161.991
8,7,3,2677199,1.602,1590,914.741
3,1,9,2677428,1.194,507,45.703
8,7,3,2678645,1.602,1590,914.741
16,85,21,2679605,4.891,87707,18467.643
8,7,4,2679813,0.0,1712,113.389
8,7,11,2680033,11.395,207,159.622
8,7,11,2680378,11.395,207,159.622
8,7,14,2681161,11.989,170,89.356
8,7,19,2682424,17.222,785,60.906
13,31,4,2682664,0.001,7583,502.152
5,3,1,2682855,0.0,2389,913.941
3,1,12,2683917,0.0,37,4.263
8,7,1,2685052,0.0,5574,2132.529
8,7,16,2685166,56.402,911,161.991
8,7,22,2685944,14.383,530,151.556
8,7,17,2685945,0.236,1186,2.432
8,7,3,2686067,1.602,1590,914.741
8,7,18,2686290,0.039,6702,1636.302
8,7,15,2686462,41.224,298,95.747
8,7,21,2688518,0.402,4716,915.321
8,7,1,2688663,0.0,5574,2132.529
8,7,13,2688761,126.878,9404,337.005
8,7,20,2689246,5.657,293,18.97
3,1,4,2689844,0.0,245,16.198
3,1,6,2690458,0.0,9,3.919
13,31,3,2690669,7.094,7041,4050.997
8,7,3,2690739,1.602,1590,914.741
8,7,10,2691570,75.715,2106,308.554
8,7,16,2691940,56.402,911,161.991
8,7,13,2692949,126.878,9404,337.005
3,1,12,2693137,0.0,37,4.263
6,4,10,2693779,43.265,1203,176.316
8,7,2,2693798,0.948,608,3.55
8,7,10,2693913,75.715,2106,308.554
8,7,16,2694244,56.402,911,161.991
3,1,18,2698149,0.006,957,233.757
6,4,20,2699713,3.233,167,10.84
8,7,21,2700122,0.402,4716,915.321
8,7,22,2700265,14.383,530,151.556
8,7,8,2700434,2.201,2492,107.62
15,59,4,2702444,0.001,14433,955.709
16,85,10,2702631,922.778,31770,3854.284
13,31,15,2703324,182.565,1320,424.021
8,7,11,2703387,11.395,207,159.622
8,7,7,2703791,4.006,1004,271.691
8,7,18,2703800,0.039,6702,1636.302
8,7,15,2704963,41.224,298,95.747
3,1,16,2705114,8.057,130,23.142
8,7,11,2705652,11.395,207,159.622
8,7,17,2705937,0.236,1186,2.432
8,7,12,2706016,0.0,260,29.842
3,1,16,2706246,8.057,130,23.142
8,7,18,2706739,0.039,6702,1636.302
13,31,10,2706864,335.308,9326,1366.452
8,7,11,2707950,11.395,207,159.622
8,7,2,2708356,0.948,608,3.55
8,7,12,2709421,0.0,260,29.842
8,7,3,2709707,1.602,1590,914.741
3,1,15,2709759,5.889,43,13.678
13,31,6,2710237,0.0,284,121.504
8,7,20,2710302,5.657,293,18.97
8,7,4,2710303,0.0,1712,113.389
10,13,2,2711322,1.761,1129,6.593
8,7,4,2711559,0.0,1712,113.389
8,7,20,2711797,5.657,293,18.97
8,7,14,2712036,11.989,170,89.356
8,7,19,2712089,17.222,785,60.906
19,356,18,2712255,1.989,492520,83216.188
3,1,15,2712282,5.889,43,13.678
8,7,21,2713009,0.402,4716,915.321
8,7,6,2714149,0.0,64,27.436
8,7,11,2715289,11.395,207,159.622
3,1,5,2715544,1.067,236,29.875
3,1,1,2716692,0.0,796,304.647
8,7,4,2717997,0.0,1712,113.389
8,7,12,2718429,0.0,260,29.842
8,7,11,2719286,11.395,207,159.622
3,1,17,2719742,0.034,169,0.347
15,59,19,2720026,145.156,6620,513.352
14,43,12,2720938,0.0,1600,183.313
3,1,20,2722020,0.808,42,2.71
8,7,22,2722048,14.383,530,151.556
3,1,1,2722205,0.0,796,304.647
2,1,13,2722241,18.125,1343,48.144
3,1,21,2722371,0.057,674,130.76
8,7,16,2722482,56.402,911,161.991
3,1,19,2722643,2.46,112,8.701
8,7,17,2723193,0.236,1186,2.432
9,10,19,2723569,24.603,1122,87.009
13,31,14,2723766,53.095,751,395.721
8,7,13,2724243,126.878,9404,337.005
8,7,2,2724995,0.948,608,3.55
5,3,15,2725138,17.668,128,41.034
11,17,7,2725310,9.73,2441,659.822
8,7,22,2726335,14.383,530,151.556
13,31,12,2727022,0.0,1153,132.156
8,7,3,2727585,1.602,1590,914.741
8,7,7,2728459,4.006,1004,271.691
15,59,9,2729401,70.471,29920,2696.462
8,7,15,2729444,41.224,298,95.747
1,1,8,2729515,0.314,356,15.374
13,31,2,2730052,4.2,2692,15.723
8,7,7,2730125,4.006,1004,271.691
8,7,10,2730128,75.715,2106,308.554
13,31,3,2730843,7.094,7041,4050.997
8,7,11,2731786,11.395,207,159.622
8,7,19,2732517,17.222,785,60.906
8,7,16,2733647,56.402,911,161.991
8,7,16,2734486,56.402,911,161.991
8,7,15,2735795,41.224,298,95.747
8,7,9,2735956,8.361,3550,319.919
9,10,14,2736199,17.127,242,127.652
5,3,18,2736386,0.017,2872,701.272
8,7,19,2736827,17.222,785,60.906
5,3,22,2737798,6.164,227,64.952
8,7,7,2738194,4.006,1004,271.691
8,7,16,2738243,56.402,911,161.991
8,7,10,2738381,75.715,2106,308.554
16,85,21,2738531,4.891,87707,18467.643
8,7,15,2738597,41.224,298,95.747
8,7,1,2738689,0.0,5574,2132.529
8,7,15,2738927,41.224,298,95.747
3,1,20,2739132,0.808,42,2.71
3,1,12,2739260,0.0,37,4.263
5,3,11,2739315,4.884,89,68.41
3,1,5,2739759,1.067,236,29.875
8,7,10,2739815,75.715,2106,308.554
8,7,21,2739826,0.402,4716,915.321
8,7,2,2740919,0.948,608,3.55
8,7,18,2740963,0.039,6702,1636.302
15,59,14,2740985,101.051,1430,753.146
14,43,13,2741440,779.392,57766,2070.174
2,1,12,2741676,0.0,37,4.263
3,1,1,2742019,0.0,796,304.647
3,1,3,2742140,0.229,227,130.677
8,7,12,2742311,0.0,260,29.842
1,1,3,2742569,0.229,227,130.677
8,7,2,2742765,0.948,608,3.55
15,59,20,2743121,47.681,2470,159.892
8,7,15,2743483,41.224,298,95.747
8,7,12,2743905,0.0,260,29.842
8,7,22,2744470,14.383,530,151.556
3,1,2,2744542,0.135,87,0.507
8,7,18,2744741,0.039,6702,1636.302
13,31,2,2745076,4.2,2692,15.723
3,1,14,2745249,1.713,24,12.765
8,7,11,2747839,11.395,207,159.622
8,7,12,2748137,0.0,260,29.842
8,7,14,2748387,11.989,170,89.356
15,59,20,2748532,47.681,2470,159.892
5,3,4,2748573,0.0,734,48.595
3,1,1,2748889,0.0,796,304.647
8,7,20,2749970,5.657,293,18.97
8,7,7,2750744,4.006,1004,271.691
8,7,21,2751688,0.402,4716,915.321
19,356,12,2752616,0.0,226604,12891.307
3,1,14,2752749,1.713,24,12.765
3,1,21,2754204,0.057,674,130.76
5,3,6,2754394,0.0,27,11.758
3,1,10,2754614,10.816,301,44.079
13,31,15,2754713,182.565,1320,424.021
15,59,11,2754900,96.045,1748,1345.388
5,3,20,2754963,2.424,126,8.13
3,1,19,2755127,2.46,112,8.701
3,1,22,2755196,2.055,76,21.651
8,7,19,2755255,17.222,785,60.906
8,7,2,2755669,0.948,608,3.55
8,7,11,2756332,11.395,207,159.622
13,31,4,2756538,0.001,7583,502.152
11,17,11,2760655,27.674,504,387.654
15,59,1,2760860,0.003,46980,17974.17
8,7,1,2761256,0.0,5574,2132.529
8,7,3,2761258,1.602,1590,914.741
3,1,14,2761898,1.713,24,12.765
8,7,17,2762587,0.236,1186,2.432
8,7,18,2762620,0.039,6702,1636.302
8,7,17,2762806,0.236,1186,2.432
8,7,13,2763551,126.878,9404,337.005
8,7,6,2763739,0.0,64,27.436
3,1,11,2764540,1.628,30,22.803
5,3,15,2764657,17.668,128,41.034
8,7,7,2764837,4.006,1004,271.691
8,7,10,2765837,75.715,2106,308.554
5,3,11,2766189,4.884,89,68.41
5,3,12,2766340,0.0,112,12.789
5,3,17,2766391,0.101,508,1.042
8,7,15,2766790,41.224,298,95.747
8,7,8,2766995,2.201,2492,107.62
5,3,1,2768046,0.0,2389,913.941
3,1,12,2768335,0.0,37,4.263
8,7,13,2768644,126.878,9404,337.005
8,7,6,2770279,0.0,64,27.436
3,1,13,2770710,18.125,1343,48.144
3,1,4,2771927,0.0,245,16.198
5,3,16,2772011,24.172,391,69.425
14,43,21,2772034,2.472,28970,5622.685
8,7,9,2772152,8.361,3550,319.919
8,7,2,2772206,0.948,608,3.55
5,3,20,2772508,2.424,126,8.13
8,7,8,2772634,2.201,2492,107.62
